"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Naganeupseong/Materials/Prop/M_Hand_Mill.M_Hand_Mill","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Hammer.M_Hammer","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Grain_Rake01b.M_Grain_Rake01b","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Grain_Rake01a.M_Grain_Rake01a","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Earthenware_Bowl.M_Earthenware_Bowl","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Dishwater_Bucket.M_Dishwater_Bucket","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Cup.M_Cup","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Cooked_Rice_Bowl.M_Cooked_Rice_Bowl","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Chisel.M_Chisel","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Cauldron_Lid01b.M_Cauldron_Lid01b","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Cauldron_Lid01a.M_Cauldron_Lid01a","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Bowl01b.M_Bowl01b","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Bottle.M_Bottle","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Bellow.M_Bellow","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Basket01a.M_Basket01a","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Basin01b.M_Basin01b","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_A_frame_Carrier01b.M_A_frame_Carrier01b","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_A_frame_Carrier01a.M_A_frame_Carrier01a","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Wood_Burning_Stove_03b.M_Wood_Burning_Stove_03b","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Wood_Burning_Stove02b.M_Wood_Burning_Stove02b","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Wood_Burning_Stove01b.M_Wood_Burning_Stove01b","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Wooden_Tray.M_Wooden_Tray","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Wicker_Basket.M_Wicker_Basket","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Weeding_Hoe.M_Weeding_Hoe","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Water_Scoop.M_Water_Scoop","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Water_Jar.M_Water_Jar","0","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Straw_Mat01b.M_Straw_Mat01b","0","14","14","1","0.000000","0","14"
"/Game/FXVarietyPack/Materials/M_ky_polar.M_ky_polar","0","58","58","3","57.802597","0","58"
"/Game/Naganeupseong/Materials/Master/MM_Basic.MM_Basic","0","14","14","1","66.241608","40","94"
"/Game/FXVarietyPack/EpicContent/Materials/M_LightTube.M_LightTube","0","4","4","1","5.684622","0","4"
"/Game/FPS_Weapon_Bundle/Weapons/Materials/RDS/M_RDS_Glass.M_RDS_Glass","0","35","35","1","533.472839","0","35"
"/Game/FXVarietyPack/Materials/M_ky_storm01.M_ky_storm01","0","88","61","4","64.225082","0","61"
"/Game/FXVarietyPack/Materials/M_ky_starDust.M_ky_starDust","0","102","114","3","142.801971","0","114"
"/Game/FXVarietyPack/Materials/M_ky_smoke01.M_ky_smoke01","0","22","22","2","21.877903","0","22"
"/Game/FXVarietyPack/EpicContent/Materials/M_DefaultTextMaterialTranslucentUnlit.M_DefaultTextMaterialTranslucentUnlit","0","102","102","1","144.172623","0","102"
"/Game/FXVarietyPack/Materials/M_ky_aura9.M_ky_aura9","0","44","44","2","46.009430","0","44"
"/Game/FXVarietyPack/Materials/M_ky_waterDust02.M_ky_waterDust02","0","11","11","1","10.706458","0","11"
"/Game/FXVarietyPack/Materials/M_ky_trail_primitive.M_ky_trail_primitive","0","17","17","1","15.692989","0","17"
"/Game/FXVarietyPack/Materials/M_ky_flareVert.M_ky_flareVert","0","11","11","1","10.804474","0","11"
"/Game/FXVarietyPack/Materials/M_ky_dynDust.M_ky_dynDust","0","17","17","1","16.575432","0","17"
"/Game/FXVarietyPack/Materials/M_ky_base_turbulence.M_ky_base_turbulence","0","17","17","1","16.539904","0","17"
"/Game/FXVarietyPack/Materials/M_ky_polar_primitive.M_ky_polar_primitive","0","14","14","1","13.886230","0","14"
"/Game/FXVarietyPack/Materials/M_ky_magicCircle020.M_ky_magicCircle020","0","11","11","1","10.986440","0","11"
"/Game/FXVarietyPack/Materials/M_ky_primitive_dyn2.M_ky_primitive_dyn2","0","44","44","2","34.917912","0","44"
"/Game/FXVarietyPack/Materials/M_ky_primitive.M_ky_primitive","0","42","47","1","54.451229","0","47"
"/Game/Naganeupseong/Materials/Master/MM_Opacity_Mask.MM_Opacity_Mask","0","29","0","1","0.000000","0","0"
"/Game/Naganeupseong/Materials/Master/MM_Landscape.MM_Landscape","0","14","0","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_shockWave03_4x4.M_ky_shockWave03_4x4","0","44","22","2","11.204575","0","22"
"/Game/FXVarietyPack/Materials/M_ky_laser01.M_ky_laser01","0","17","17","1","16.535406","0","17"
"/Game/FXVarietyPack/Materials/M_ky_stormDeco01.M_ky_stormDeco01","0","27","27","1","26.287985","0","27"
"/Game/Targets/Chicken/Texture.Texture","49","26","26","1","138.333878","0","26"
"/Game/Targets/Pig/Texture.Texture","49","26","26","1","0.000000","0","26"
"/Game/FXVarietyPack/Materials/M_ky_empty.M_ky_empty","49","14","14","1","5.375947","0","14"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoWall.M_DemoWall","49","71","75","1","49.809029","0","75"
"/Game/FPS_Weapon_Bundle/Weapons/Materials/RDS/M_RDS_Glass.M_RDS_Glass","49","35","35","1","145.337433","0","35"
"/Game/Collectables/KillAll/Model/Material_002.Material_002","49","14","14","1","0.000000","0","14"
"/Game/Collectables/FullHealth/Model/HeartMaterial.HeartMaterial","49","14","14","1","0.000000","0","14"
"/Game/FXVarietyPack/EpicContent/Materials/M_LightTube.M_LightTube","49","4","4","1","4.094015","0","4"
"/Game/FXVarietyPack/EpicContent/Materials/M_DefaultTextMaterialTranslucentUnlit.M_DefaultTextMaterialTranslucentUnlit","49","102","102","1","74.590088","0","102"
"/Game/Targets/Pig/PigMaterial.PigMaterial","49","26","26","1","31.579615","0","26"
"/Game/Targets/Chicken/ChickenMaterial.ChickenMaterial","49","26","26","1","0.000000","0","26"
"/Game/Naganeupseong/Materials/Prop/M_Wood_Burning_Stove_03b.M_Wood_Burning_Stove_03b","49","14","14","1","16.083532","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Winnow.M_Winnow","49","14","14","1","15.617667","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Sweet_Potato.M_Sweet_Potato","49","14","14","1","20.886473","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Wood_Burning_Stove02b.M_Wood_Burning_Stove02b","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Wood_Burning_Stove01b.M_Wood_Burning_Stove01b","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Wooden_Tray.M_Wooden_Tray","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Wicker_Basket.M_Wicker_Basket","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Whetstone.M_Whetstone","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Weeding_Hoe.M_Weeding_Hoe","49","14","14","1","13.726619","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Water_Scoop.M_Water_Scoop","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Water_Jar.M_Water_Jar","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Straw_Mat01b.M_Straw_Mat01b","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Straw_Mat01a.M_Straw_Mat01a","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Straw_Jar02a.M_Straw_Jar02a","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Straw_Jar01a.M_Straw_Jar01a","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Straw_Bag.M_Straw_Bag","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Strainer.M_Strainer","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Spoon_Stand.M_Spoon_Stand","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Spoon_and_Chopsticks.M_Spoon_and_Chopsticks","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Spade_For_Irrigation_Work.M_Spade_For_Irrigation_Work","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Spade_02.M_Spade_02","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Spade_01.M_Spade_01","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Small_Plow.M_Small_Plow","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Small_Dining_Table.M_Small_Dining_Table","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Sieve_02.M_Sieve_02","49","31","33","1","23.429426","0","33"
"/Game/Naganeupseong/Materials/Prop/M_Sieve_01.M_Sieve_01","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Seive_Support.M_Seive_Support","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Scoop.M_Scoop","49","14","14","1","0.000000","0","14"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","5","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","31","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","0","26","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","7","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","96","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","11","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","17","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","61","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","5","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","49","0","35","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","49","0","14","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","49","0","4","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","26","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","49","0","23","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","49","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","7","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","49","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","49","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","64","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","64","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","64","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","11","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","11","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","970","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","33","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","66","6","0.000000","0","5"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","49","0","35","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","49","0","11","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","49","0","56","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","49","0","11","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","49","0","74","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","49","0","46","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","49","0","17","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","49","0","11","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","49","0","23","1","0.000000","0","0"
"/Game/FXVarietyPack/Materials/M_ky_chantDecoA.M_ky_chantDecoA","49","22","22","1","8.684506","0","22"
"/Game/FXVarietyPack/Materials/M_ky_subUV_dynRGB.M_ky_subUV_dynRGB","49","14","14","1","5.462596","0","14"
"/Game/FXVarietyPack/Materials/M_ky_subUV03.M_ky_subUV03","49","14","14","1","8.205544","0","14"
"/Game/FXVarietyPack/Materials/M_ky_subUV01.M_ky_subUV01","49","22","22","1","8.262911","0","22"
"/Game/FXVarietyPack/Materials/M_ky_Fresnel.M_ky_Fresnel","49","22","22","1","12.648767","0","22"
"/Game/FXVarietyPack/Materials/M_ky_base_anime.M_ky_base_anime","49","28","28","2","11.614465","0","28"
"/Game/FXVarietyPack/EpicContent/Materials/M_Glass.M_Glass","49","29","29","1","18.894211","14","29"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoRoomTiles.M_DemoRoomTiles","49","26","27","1","20.341230","0","27"
"/Game/FXVarietyPack/EpicContent/Materials/M_DemoWallPattern.M_DemoWallPattern","49","69","69","3","61.252876","0","69"
"/Game/FPS_Weapon_Bundle/Weapons/Materials/Master_Material/M_RDS_Master.M_RDS_Master","49","10","10","2","6.306267","0","10"
"/Game/FPS_Weapon_Bundle/Weapons/Materials/Master_Material/M_Weapon_Master_USE.M_Weapon_Master_USE","49","168","177","3","146.497345","45","236"
"/Game/Naganeupseong/Materials/Prop/M_Dishwater_Bucket.M_Dishwater_Bucket","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Cup.M_Cup","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Corn_02.M_Corn_02","49","31","33","1","21.074677","0","33"
"/Game/Naganeupseong/Materials/Prop/M_Corn_01.M_Corn_01","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Cooked_Rice_Bowl.M_Cooked_Rice_Bowl","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Cloth_Roller.M_Cloth_Roller","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Clothes_Rack.M_Clothes_Rack","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Chisel.M_Chisel","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Chili01a.M_Chili01a","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Cauldron_Lid01b.M_Cauldron_Lid01b","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Cauldron_Lid01a.M_Cauldron_Lid01a","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Cauldron01b.M_Cauldron01b","49","14","14","1","10.130419","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Cauldron01a.M_Cauldron01a","49","14","14","1","0.856566","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Cart01a_02.M_Cart01a_02","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Cart01a_01.M_Cart01a_01","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Cabinet01b.M_Cabinet01b","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Cabinet01a.M_Cabinet01a","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Broom01b.M_Broom01b","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Broom01a_02.M_Broom01a_02","49","31","33","1","0.000000","0","33"
"/Game/Naganeupseong/Materials/Prop/M_Broom01a_01.M_Broom01a_01","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Brazer.M_Brazer","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Bowl01b.M_Bowl01b","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Bowl01a.M_Bowl01a","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Bottle.M_Bottle","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Bibimbap.M_Bibimbap","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Bellow.M_Bellow","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Beef_Jerky.M_Beef_Jerky","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Bed_Clothes.M_Bed_Clothes","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Basket01b.M_Basket01b","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Basket01a.M_Basket01a","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Basin01b.M_Basin01b","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Basin01a.M_Basin01a","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Bamboo_Basket.M_Bamboo_Basket","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_A_frame_Carrier01b.M_A_frame_Carrier01b","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_A_frame_Carrier01a.M_A_frame_Carrier01a","49","14","14","1","0.000000","0","14"
"/Game/Naganeupseong/Materials/Prop/M_Anvil.M_Anvil","49","14","14","1","0.000000","0","14"
"/Game/FXVarietyPack/Materials/M_ky_vortex04_4x4.M_ky_vortex04_4x4","49","36","36","2","14.159904","0","36"
"/Game/FXVarietyPack/Materials/M_ky_flare_flash.M_ky_flare_flash","49","28","28","2","12.008464","0","28"
"/Game/FXVarietyPack/Materials/M_ky_base.M_ky_base","49","28","28","2","12.783380","0","28"
"/Game/FXVarietyPack/Materials/M_ky_flare01_primitive.M_ky_flare01_primitive","49","34","34","2","16.174519","0","68"
"/Game/FXVarietyPack/Materials/M_ky_flarePillar.M_ky_flarePillar","49","22","22","1","12.194932","0","22"
"/Game/FXVarietyPack/Materials/M_ky_thunderForBeam.M_ky_thunderForBeam","49","14","14","1","16.949366","0","14"
